ID,FK category,FK company name,FK job type,FK location,FK time,FK job title,count
22333,26,13072,1,518,188,3226,1
22334,36,10318,1,703,188,13826,1
22335,27,9637,1,1764,188,13461,1
22336,20,9201,1,987,188,12822,1
22337,4,9495,3,516,188,1183,1
22338,20,11040,1,2786,188,6819,1
22339,26,13037,1,1519,188,13829,1
22340,27,9235,1,1927,188,12574,1
22341,31,10904,1,1473,188,13837,1
22342,19,9135,1,1696,188,13839,1
22343,26,9176,1,701,188,1590,1
22344,26,9229,1,1371,188,13851,1
22345,27,9897,1,555,188,1229,1
22346,26,11031,1,2752,188,13865,1
22347,20,11366,1,2251,188,947,1
22348,19,10988,1,2397,188,31,1
22349,26,12874,1,1696,188,3047,1
22350,30,11640,1,2065,188,13502,1
22351,26,11589,1,632,188,13869,1
22352,20,10836,1,260,188,13871,1
22353,27,9637,1,1764,188,13873,1
22354,19,9369,1,1489,188,198,1
22355,4,9110,3,1577,188,606,1
22356,4,10066,3,2557,188,13883,1
22357,19,9146,1,484,188,13884,1
22358,27,10633,1,2333,188,13250,1
22359,30,13084,1,952,188,7095,1
22360,4,10269,3,2772,188,2512,1
22361,27,9637,1,555,188,13903,1
22362,26,10710,1,1696,188,13904,1
22363,26,10743,1,2610,188,90,1
22364,36,12507,1,1326,188,6423,1
22365,30,9698,1,2756,188,13907,1
22366,26,11534,1,1696,188,13910,1
22367,4,9132,3,2604,188,5732,1
22368,27,9056,1,1979,188,13298,1
22369,20,9201,1,2433,188,13209,1
22370,30,12645,1,1764,188,13918,1
22371,20,9536,1,2793,188,146,1
22372,23,12013,1,1174,188,12396,1
22373,30,12695,1,1301,188,532,1
22374,26,9603,1,1696,188,13927,1
22375,30,9327,1,2396,188,6814,1
22376,20,9536,1,813,188,13413,1
22377,4,9072,1,388,188,235,1
22378,27,11679,1,1519,188,3763,1
22379,4,10288,1,429,188,2575,1
22380,27,9637,1,1276,188,13336,1
22381,20,12921,1,2761,188,13946,1
22382,19,12949,1,280,188,299,1
22383,27,9246,1,1489,188,13952,1
22384,19,10210,1,1696,188,15,1
22385,20,10248,1,2942,188,13961,1
22386,20,12865,1,991,188,293,1
22387,26,9739,1,500,188,13967,1
22388,26,13099,1,742,188,8011,1
22389,4,9308,1,2330,188,6843,1
22390,26,10210,3,701,188,5668,1
22391,31,9621,1,2141,188,585,1
22392,4,9124,1,813,188,251,1
22393,30,12638,1,1450,188,13986,1
22394,30,12695,1,1301,188,13991,1
22395,20,9201,1,1196,188,13994,1
22396,36,12860,1,2752,188,5566,1
22397,19,12972,1,2793,188,14000,1
22398,30,9579,1,371,188,13307,1
22399,26,9229,1,286,188,13703,1
22400,31,9101,1,2479,188,53,1
22401,27,10978,1,1696,188,14003,1
22402,20,12992,1,2433,188,14004,1
22403,4,9093,1,1597,188,568,1
22404,31,9100,1,429,188,519,1
22405,19,10134,1,1957,188,14007,1
22406,19,12526,1,1965,188,12736,1
22407,27,10633,1,537,188,14013,1
22408,20,12887,1,2902,188,14015,1
22409,27,9436,1,701,188,14016,1
22410,36,13107,1,946,188,14017,1
22411,36,9120,1,2379,188,669,1
22412,19,12896,1,2167,188,6693,1
22413,30,11494,1,1049,188,14021,1
22414,27,9436,1,2536,188,14022,1
22415,31,9499,1,636,188,147,1
22416,30,12986,1,82,188,14029,1
22417,4,9844,3,2251,188,202,1
22418,36,13109,2,354,188,14034,1
22419,20,12890,1,636,188,191,1
22420,26,10195,1,1696,188,14037,1
22421,26,9176,1,701,188,2981,1
22422,31,9389,1,2661,188,354,1
22423,19,9937,1,1696,188,2609,1
22424,27,11565,1,429,188,14043,1
22425,36,12860,1,1764,188,221,1
22426,36,12514,1,2167,188,12990,1
22427,20,9456,1,665,188,293,1
22428,26,9603,1,1957,188,14051,1
22429,36,10980,1,1957,188,9858,1
22430,19,9219,1,2303,188,138,1
22431,20,12890,1,2239,188,191,1
22432,19,11577,1,676,188,14064,1
22433,26,13115,3,1054,188,14066,1
22434,26,12067,1,948,188,14067,1
22435,36,12507,1,830,188,2043,1
22436,36,9646,1,1913,188,14078,1
22437,20,9514,1,1720,188,13243,1
22438,26,9229,1,2477,188,14081,1
22439,30,10862,1,651,188,14085,1
22440,26,13121,1,676,188,14092,1
22441,19,9539,1,1764,188,13386,1
22442,27,11506,1,2167,188,14094,1
22443,20,9457,1,2397,188,14097,1
22444,30,10408,1,2405,188,13533,1
22445,19,9135,1,1696,188,14101,1
22446,20,9536,1,1979,188,146,1
22447,36,12514,1,2230,188,13025,1
22448,27,12851,1,741,188,14103,1
22449,26,10431,1,2026,188,2584,1
22450,19,11594,1,706,188,14108,1
22451,27,9897,1,555,188,12977,1
22452,26,12998,1,2295,188,14114,1
22453,26,12969,1,2336,188,14118,1
22454,30,12211,1,1970,188,13484,1
22455,30,11640,1,707,188,11713,1
22456,20,9536,1,1632,188,146,1
22457,20,9536,1,557,188,13056,1
22458,27,12886,1,742,188,14133,1
22459,27,9897,1,515,188,12958,1
22460,19,10749,1,636,188,14135,1
22461,26,9229,1,948,188,14136,1
22462,27,12851,1,741,188,14139,1
22463,19,9146,1,2204,188,31,1
22464,4,9087,1,1815,188,357,1
22465,20,11726,1,2397,188,12824,1
22466,36,12514,1,2433,188,12990,1
22467,30,12645,1,2431,188,14145,1
22468,30,12943,1,991,188,14155,1
22469,4,9132,3,1971,188,14164,1
22470,30,10384,1,725,188,14165,1
22471,27,11721,1,316,188,14169,1
22472,36,9500,1,1696,188,13628,1
22473,20,9457,1,2397,188,14170,1
22474,19,9146,1,1170,188,14154,1
22475,19,13132,3,765,188,14178,1
22476,4,9672,3,2215,188,14181,1
22477,23,12647,3,1185,188,2450,1
22478,30,11473,1,513,188,13165,1
22479,27,12946,1,1754,188,13044,1
22480,36,12054,1,2729,188,14189,1
22481,4,9132,3,260,188,14190,1
22482,26,12788,1,636,188,14196,1
22483,36,11527,1,1275,188,669,1
22484,26,9272,1,2365,188,12742,1
22485,36,12507,1,1326,188,2043,1
22486,27,11077,1,1326,188,14211,1
22487,31,9233,1,2311,188,282,1
22488,26,9502,1,2559,188,14219,1
22489,26,9229,1,1696,188,206,1
22490,36,12860,1,676,188,12633,1
22491,20,12865,1,2397,188,14220,1
22492,19,9146,1,830,188,803,1
22493,19,9124,3,2006,188,1287,1
22494,27,9132,1,2175,188,14231,1
22495,26,12924,1,676,188,14234,1
22496,20,9375,1,1696,188,14235,1
22497,20,12970,1,1245,188,14249,1
22498,4,13140,1,2379,188,14250,1
22499,36,12507,1,830,188,6423,1
22500,19,9845,1,611,188,14260,1
22501,27,10908,1,2347,188,14261,1
22502,27,9637,1,429,188,14262,1
22503,19,9146,3,1755,188,803,1
22504,26,10688,1,1696,188,14266,1
22505,36,10980,1,1010,188,14268,1
22506,27,9897,1,2542,188,14269,1
22507,36,9500,1,676,188,5826,1
22508,19,9124,3,1696,188,14271,1
22509,4,9808,1,2464,188,14274,1
22510,31,9101,1,1071,188,1281,1
22511,19,9743,1,1696,188,14275,1
22512,4,9084,1,1942,188,14278,1
22513,26,13146,1,947,188,14281,1
22514,30,12707,1,636,188,14282,1
22515,26,9336,1,1747,188,14286,1
22516,4,9259,1,2114,188,14289,1
22517,36,9891,1,1672,188,13611,1
22518,27,10633,1,2333,188,12571,1
22519,27,9066,1,1264,188,14290,1
22520,26,10397,1,1696,188,14291,1
22521,20,9201,1,1196,188,13643,1
22522,27,11506,1,742,188,14297,1
22523,4,9113,3,1632,188,775,1
22524,4,10266,1,533,188,14308,1
22525,4,9308,1,1968,188,7747,1
22526,27,11506,1,742,188,14320,1
22527,19,10349,1,1696,188,14329,1
22528,26,9465,1,2397,188,654,1
22529,26,12874,1,1696,188,3303,1
22530,30,12645,1,1586,188,14333,1
22531,36,10183,1,813,188,14335,1
22532,19,13151,1,506,188,138,1
22533,4,9182,3,645,188,7711,1
22534,27,9637,1,1696,188,14347,1
22535,19,9583,1,446,188,14352,1
22536,26,10586,1,991,188,9067,1
22537,36,12514,1,1842,188,11174,1
22538,30,9678,1,2311,188,14359,1
22539,27,9637,1,1696,188,14360,1
22540,36,9500,1,676,188,669,1
22541,19,10519,1,1916,188,14362,1
22542,27,10633,1,1451,188,12944,1
22543,19,9547,1,2350,188,14365,1
22544,4,9197,1,2592,188,14367,1
22545,19,13154,1,354,188,14368,1
22546,20,9514,1,260,188,14372,1
22547,4,9907,1,724,188,2369,1
22548,26,12014,1,741,188,14383,1
22549,31,9278,1,772,188,9,1
22550,20,9219,1,813,188,14387,1
22551,31,9233,1,2174,188,282,1
22552,27,12868,1,2397,188,13179,1
22553,36,12514,1,1842,188,11174,1
22554,36,12514,1,2751,188,13025,1
22555,19,9542,1,1526,188,251,1
22556,20,11366,1,2251,188,13492,1
22557,19,9465,3,2397,188,14400,1
22558,23,9442,1,512,188,70,1
22559,4,9084,1,2302,188,14414,1
22560,4,12067,1,2397,188,14421,1
22561,19,9836,1,636,188,14424,1
22562,19,12563,1,2379,188,138,1
22563,26,12506,2,2929,188,13655,1
22564,4,9219,3,1842,188,14429,1
22565,19,9124,3,1916,188,15,1
22566,30,11640,1,1371,188,14431,1
22567,27,9897,1,2929,188,14435,1
22568,30,13161,1,551,188,14438,1
22569,4,9072,1,1074,188,14439,1
22570,26,9361,1,739,188,3075,1
22571,30,11442,1,2559,188,14445,1
22572,36,10659,1,1514,188,2795,1
22573,19,9135,1,1696,188,325,1
22574,36,12514,1,1696,188,12935,1
22575,4,9495,3,1268,188,638,1
22576,20,11662,1,429,188,14455,1
22577,27,11294,1,1764,188,14457,1
22578,23,9383,1,2815,188,114,1
22579,30,9099,1,1626,188,14463,1
22580,36,10318,1,703,188,14473,1
22581,26,12015,1,1262,188,9548,1
22582,27,9124,1,1754,188,12714,1
22583,27,9637,1,1764,188,13461,1
22584,31,9233,1,352,188,14483,1
22585,26,9523,1,1968,188,14485,1
22586,20,12887,1,752,188,13000,1
22587,27,9751,1,2182,188,63,1
22588,26,12889,3,1696,188,14489,1
22589,31,9101,1,784,188,118,1
22590,27,9897,1,2559,188,14502,1
22591,4,9084,1,1364,188,852,1
22592,27,12575,1,741,188,14177,1
22593,31,10065,1,2302,188,2837,1
22594,27,9637,1,1632,188,14507,1
22595,26,9332,1,1183,188,14508,1
22596,26,13037,1,1963,188,14510,1
22597,26,9229,1,1696,188,717,1
22598,4,9132,1,1632,188,14349,1
22599,36,10980,1,2780,188,9858,1
22600,19,11553,1,1195,188,13733,1
22601,31,13170,1,2523,188,14522,1
22602,20,11947,1,602,188,13107,1
22603,27,12851,1,2897,188,14527,1
22604,19,9692,3,1764,188,14528,1
22605,27,9897,1,1183,188,12714,1
22606,27,12868,1,707,188,14532,1
22607,20,13033,1,1981,188,7277,1
22608,26,9751,1,1696,188,14544,1
22609,27,12851,1,741,188,4196,1
22610,4,9299,3,1435,188,1520,1
22611,26,12969,1,2336,188,14545,1
22612,20,9307,1,1649,188,262,1
22613,20,9536,1,2023,188,815,1
22614,27,9265,1,1174,188,14550,1
22615,4,9132,1,1654,188,14552,1
22616,30,12662,1,758,188,14554,1
22617,27,11565,1,2929,188,14556,1
22618,31,9076,1,2963,188,23,1
22619,4,9278,1,1757,188,2884,1
22620,4,9404,3,1632,188,6913,1
22621,4,9219,1,1159,188,357,1
22622,19,9542,1,1696,188,14566,1
22623,31,9076,1,2583,188,23,1
22624,4,9595,1,2477,188,13169,1
22625,30,11421,1,1764,188,14577,1
22626,27,10633,1,537,188,14579,1
22627,27,9897,1,555,188,14580,1
22628,27,9436,1,2536,188,14585,1
22629,20,10841,1,568,188,14586,1
22630,27,9897,1,429,188,14587,1
22631,36,12514,1,1842,188,14589,1
22632,20,9201,1,2379,188,14592,1
22633,26,12997,1,1696,188,3228,1
22634,19,9542,1,741,188,14596,1
22635,26,12392,1,429,188,225,1
22636,27,9637,1,1764,188,12944,1
22637,36,10980,1,332,188,9858,1
22638,36,12514,1,1968,188,12565,1
22639,27,9637,1,429,188,12571,1
22640,19,9406,3,991,188,14616,1
22641,20,9187,1,2175,188,14617,1
22642,4,10461,1,1519,188,14628,1
22643,27,9897,1,429,188,14587,1
22644,27,9066,1,429,188,14638,1
22645,27,9436,1,429,188,14639,1
22646,26,13184,1,1696,188,12742,1
22647,27,12868,1,1634,188,13179,1
22648,4,9981,3,2365,188,1365,1
22649,31,9278,1,918,188,222,1
22650,20,12873,1,2554,188,976,1
22651,19,9059,1,2761,188,14645,1
22652,4,9097,3,1828,188,135,1
22653,20,9201,1,551,188,14652,1
22654,20,12500,1,984,188,976,1
22655,19,10189,1,2865,188,14653,1
22656,36,12860,1,2793,188,14657,1
22657,19,9146,1,1170,188,13993,1
22658,27,12965,1,1626,188,12571,1
22659,26,9258,1,1696,188,14667,1
22660,36,10401,1,1696,188,8583,1
22661,36,12514,1,2230,188,12990,1
22662,27,9637,1,1696,188,14679,1
22663,4,10006,1,438,188,14681,1
22664,26,12096,1,1828,188,14685,1
22665,4,9176,3,2245,188,2761,1
22666,31,10015,1,2358,188,147,1
22667,26,10259,1,772,188,3310,1
22668,36,10788,1,1696,188,14697,1
22669,26,13188,1,2034,188,14698,1
22670,27,9963,1,817,188,14700,1
22671,4,13189,1,2251,188,10817,1
22672,27,10836,1,1208,188,14703,1
22673,27,12929,2,2304,188,14705,1
22674,19,13190,1,1672,188,14708,1
22675,20,9514,1,551,188,14713,1
22676,36,12507,1,2175,188,2043,1
22677,20,9457,1,1696,188,14715,1
22678,20,9536,1,1626,188,976,1
22679,36,12514,1,1842,188,11174,1
22680,36,12860,1,991,188,14718,1
22681,20,9536,1,2903,188,976,1
22682,27,12965,1,636,188,725,1
22683,19,9672,1,1764,188,31,1
22684,4,9653,1,2096,188,14726,1
22685,36,12860,1,1957,188,14733,1
22686,20,10429,1,2536,188,262,1
22687,26,13116,1,739,188,14735,1
22688,36,10980,1,2793,188,9858,1
22689,26,9229,1,2477,188,13703,1
22690,19,11793,1,533,188,493,1
22691,19,13190,1,1672,188,1287,1
22692,27,12851,1,742,188,14759,1
22693,19,11862,1,2365,188,894,1
22694,19,9260,1,2302,188,1076,1
22695,27,9436,1,1755,188,14765,1
22696,20,9201,1,1645,188,13844,1
22697,4,10329,1,943,188,202,1
22698,26,9343,1,1011,188,12911,1
22699,20,12887,1,1851,188,14015,1
22700,20,9201,1,2727,188,13792,1
22701,26,10195,1,2365,188,14776,1
22702,20,10607,1,899,188,1120,1
22703,36,11534,1,1075,188,13560,1
22704,26,13072,1,518,188,3303,1
22705,27,9897,1,555,188,14780,1
22706,19,9950,1,1696,188,63,1
22707,36,10980,1,1696,188,9858,1
22708,4,13195,1,555,188,639,1
22709,26,12822,1,2302,188,3875,1
22710,19,9542,1,2290,188,251,1
22711,19,9132,1,876,188,63,1
22712,27,11843,1,1049,188,13058,1
22713,4,9690,3,1364,188,2275,1
22714,19,11890,1,845,188,476,1
22715,27,9265,1,1174,188,14794,1
22716,26,11968,1,2559,188,13803,1
22717,19,9602,3,742,188,14802,1
22718,30,9579,1,1842,188,13307,1
22719,4,9246,1,726,188,14803,1
22720,27,9436,1,1755,188,2457,1
22721,4,9176,3,1318,188,2761,1
22722,20,9278,1,2554,188,14820,1
22723,36,10401,1,1696,188,12906,1
22724,26,11534,1,2167,188,7395,1
22725,4,9093,1,1596,188,813,1
22726,26,13072,1,518,188,13609,1
22727,4,9977,1,1928,188,689,1
22728,31,9101,1,555,188,9,1
22729,27,12855,1,853,188,14829,1
22730,4,9113,3,2302,188,399,1
22731,26,9361,1,1696,188,14831,1
22732,27,12868,1,1174,188,14832,1
22733,19,11807,1,2919,188,14834,1
22734,27,12901,1,742,188,14837,1
22735,31,9246,1,991,188,14846,1
22736,19,9124,1,1696,188,1218,1
22737,4,9981,3,1043,188,1365,1
22738,20,9187,1,555,188,815,1
22739,20,11958,1,370,188,14850,1
22740,19,10827,1,1626,188,14851,1
22741,31,9246,1,716,188,14854,1
22742,19,9083,1,429,188,12708,1
22743,26,13206,1,2793,188,14861,1
22744,36,12514,1,1842,188,12565,1
22745,4,9299,1,1924,188,13169,1
22746,4,9191,1,2204,188,11929,1
22747,20,9201,1,1299,188,13209,1
22748,27,9643,1,555,188,14876,1
22749,27,9265,1,1174,188,4666,1
22750,36,12514,1,2023,188,13025,1
22751,27,9436,1,1755,188,13746,1
22752,27,10908,1,1696,188,12462,1
22753,4,9979,1,1449,188,14883,1
22754,36,12860,1,676,188,14885,1
22755,36,10849,1,1764,188,14886,1
22756,4,10006,1,438,188,14887,1
22757,19,9210,1,1982,188,14892,1
22758,19,9707,1,742,188,14895,1
22759,19,9260,1,2302,188,472,1
22760,20,9201,1,2175,188,12800,1
22761,4,9289,3,2655,188,1358,1
22762,4,13211,1,1011,188,14899,1
22763,19,9404,1,429,188,6138,1
22764,20,9180,1,1979,188,14478,1
22765,19,13213,1,2961,188,4028,1
22766,19,9727,1,2030,188,63,1
22767,4,9461,3,1747,188,14909,1
22768,26,12975,1,741,188,14912,1
22769,19,9582,1,1352,188,1879,1
22770,20,10538,1,2167,188,14914,1
22771,20,9201,1,551,188,14652,1
22772,26,9176,1,701,188,12742,1
22773,4,9097,3,285,188,134,1
22774,26,13219,1,991,188,14920,1
22775,26,13072,1,2793,188,14922,1
22776,20,9180,1,513,188,1120,1
22777,4,9143,1,1927,188,1834,1
22778,26,11553,1,684,188,14933,1
22779,20,12887,1,1249,188,12758,1
22780,31,9233,1,795,188,690,1
22781,23,9799,2,321,188,1209,1
22782,20,9176,1,1489,188,14939,1
22783,31,9389,1,2821,188,147,1
22784,26,12874,1,1696,188,850,1
22785,31,9233,1,2854,188,282,1
22786,4,9097,3,285,188,14945,1
22787,20,12887,1,642,188,12758,1
22788,26,9229,1,2477,188,12878,1
22789,23,9056,1,2088,188,842,1
22790,19,9111,3,1643,188,14955,1
22791,4,13226,1,636,188,14957,1
22792,26,9707,1,676,188,14958,1
22793,20,9201,1,2937,188,12822,1
22794,4,9685,1,1842,188,14962,1
22795,26,9361,1,2023,188,14963,1
22796,31,13229,1,1911,188,1816,1
22797,19,9465,1,741,188,1164,1
22798,20,9979,3,2944,188,14968,1
22799,26,10767,1,555,188,14969,1
22800,19,9124,1,741,188,198,1
22801,4,9260,1,2302,188,3874,1
22802,26,9229,1,2537,188,1591,1
22803,19,12501,1,2167,188,14976,1
22804,20,10348,1,1276,188,262,1
22805,19,9146,1,2204,188,13763,1
22806,20,12865,1,2397,188,14978,1
22807,4,9246,1,1916,188,55,1
22808,19,9146,1,290,188,251,1
22809,19,10204,1,968,188,14986,1
22810,4,9530,3,1983,188,12630,1
22811,19,11685,2,694,188,14987,1
22812,26,10195,1,1626,188,14347,1
22813,31,9389,1,2821,188,147,1
22814,31,9164,1,2277,188,878,1
22815,4,9599,1,1828,188,14993,1
22816,19,9542,3,724,188,14995,1
22817,26,12889,1,1696,188,850,1
22818,26,9229,1,2477,188,13071,1
22819,19,12398,1,637,188,4525,1
22820,26,9829,1,1301,188,14997,1
22821,20,9457,1,741,188,14999,1
22822,4,10037,1,1526,188,15008,1
22823,19,9099,1,2933,188,31,1
22824,31,10104,1,2592,188,15010,1
22825,19,13238,1,2761,188,15012,1
22826,20,9536,1,180,188,293,1
22827,19,10349,1,1696,188,15015,1
22828,20,9514,1,506,188,15017,1
22829,20,11726,1,2397,188,12824,1
22830,26,13239,1,741,188,3372,1
22831,20,9201,1,1828,188,15022,1
22832,19,10261,1,1352,188,15023,1
22833,26,12096,1,1828,188,15028,1
22834,19,9124,1,1696,188,2488,1
22835,4,9197,1,2592,188,12975,1
22836,19,9583,1,446,188,31,1
22837,20,9201,1,853,188,12705,1
22838,31,9169,1,1942,188,147,1
22839,26,9459,1,2554,188,15039,1
22840,19,9315,1,1696,188,2136,1
22841,20,12891,1,1918,188,12740,1
22842,20,9628,1,170,188,12711,1
22843,4,9097,1,2534,188,15056,1
22844,19,9146,3,2477,188,476,1
22845,4,9119,1,900,188,15059,1
22846,31,9657,1,830,188,6113,1
22847,4,9097,3,1828,188,202,1
22848,4,9110,1,2127,188,15060,1
22849,19,9265,3,2456,188,31,1
22850,19,13244,1,1186,188,63,1
22851,4,9339,1,2088,188,8335,1
22852,4,9093,3,2491,188,2805,1
22853,26,13049,3,707,188,15065,1
22854,19,9146,1,997,188,15068,1
22855,4,9948,1,882,188,15069,1
22856,19,9056,1,2869,188,9264,1
22857,19,13246,1,742,188,15071,1
22858,20,9176,1,1489,188,13469,1
22859,26,9229,1,1696,188,717,1
22860,20,9456,1,2761,188,15073,1
22861,19,9135,1,1696,188,15,1
22862,19,11795,1,742,188,15076,1
22863,26,10179,1,1011,188,15077,1
22864,4,9330,3,922,188,1868,1
22865,4,9630,2,1363,188,855,1
22866,20,12037,1,2397,188,14553,1
22867,31,9246,1,352,188,15086,1
22868,19,9124,1,1696,188,15048,1
22869,4,9421,1,1183,188,202,1
22870,19,9132,3,1764,188,63,1
22871,4,9886,2,1929,188,1431,1
22872,26,9406,3,2793,188,15095,1
22873,19,9119,1,1632,188,472,1
22874,4,10145,1,2587,188,15101,1
22875,20,13254,1,1302,188,15104,1
22876,19,9836,1,636,188,31,1
22877,20,9201,1,1430,188,13792,1
22878,20,9536,1,1230,188,13526,1
22879,4,9585,1,386,188,202,1
22880,19,13256,1,118,188,1192,1
22881,4,13257,1,611,188,15115,1
22882,4,9171,3,276,188,134,1
22883,4,9690,3,1363,188,1643,1
22884,19,9146,1,876,188,2733,1
22885,19,9083,1,1696,188,1491,1
22886,4,11171,1,2894,188,15119,1
22887,4,9289,3,2882,188,15123,1
22888,26,9192,1,1764,188,15126,1
22889,4,9890,1,2897,188,15130,1
22890,19,9382,1,1842,188,15135,1
22891,19,9146,3,2685,188,803,1
22892,20,12865,1,991,188,146,1
22893,26,9252,1,2397,188,12775,1
22894,4,9225,3,260,188,202,1
22895,4,9653,1,909,188,6047,1
22896,20,12869,1,1626,188,13915,1
22897,19,9124,3,2023,188,678,1
22898,31,9389,1,1059,188,15147,1
22899,19,9689,1,1735,188,15148,1
22900,20,9201,1,1619,188,13792,1
22901,4,9559,3,1942,188,202,1
22902,19,9583,1,446,188,63,1
22903,4,9084,1,2599,188,15158,1
22904,26,9286,3,1696,188,15164,1
22905,20,12037,1,2793,188,15165,1
22906,26,12249,1,513,188,15166,1
22907,4,9084,1,1831,188,14833,1
22908,20,11000,2,1846,188,15006,1
22909,20,9201,1,1042,188,12800,1
22910,19,9404,3,1982,188,63,1
22911,26,13266,1,2433,188,15170,1
22912,26,13146,1,946,188,15171,1
22913,31,9100,1,429,188,153,1
22914,4,9630,2,1296,188,855,1
22915,4,9097,3,285,188,2888,1
22916,4,10376,3,2753,188,2863,1
22917,4,9595,1,2779,188,15179,1
22918,4,9907,1,724,188,15180,1
22919,19,9146,1,997,188,63,1
22920,19,13268,1,555,188,212,1
22921,19,9424,3,2691,188,476,1
22922,4,9981,3,423,188,1365,1
22923,20,9201,1,1435,188,13994,1
22924,20,9201,1,2237,188,13994,1
22925,19,9929,3,1059,188,15,1
22926,26,10431,1,2026,188,12775,1
22927,20,10967,1,2961,188,13276,1
22928,22,9124,1,354,188,451,1
22929,12,9265,1,1174,188,3236,1
22930,15,10659,1,1696,188,15194,1
22931,13,9481,1,1842,188,850,1
22932,1,10329,2,922,188,15195,1
22933,13,10567,1,2379,188,15196,1
22934,1,9210,1,2456,188,300,1
22935,23,9245,1,676,188,224,1
22936,1,9508,1,1654,188,15204,1
22937,12,10117,1,2929,188,15205,1
22938,31,12793,3,2832,188,15209,1
22939,13,9303,1,1696,188,9359,1
22940,22,9132,3,2750,188,15211,1
22941,23,9473,2,769,188,604,1
22942,13,10195,1,1755,188,2453,1
22943,22,9121,1,1764,188,252,1
22944,22,9205,1,407,188,15218,1
22945,13,9436,1,2902,188,15219,1
22946,12,10391,1,1626,188,15226,1
22947,23,9074,3,1010,188,1348,1
22948,1,10078,1,2251,188,1937,1
22949,12,13204,1,555,188,15231,1
22950,31,9100,1,1352,188,9,1
22951,23,9081,1,1885,188,15240,1
22952,13,9411,1,1862,188,14508,1
22953,12,11584,1,1842,188,8534,1
22954,1,10186,2,2865,188,15241,1
22955,31,9278,1,636,188,9,1
22956,13,9380,1,731,188,3384,1
22957,12,10543,1,1042,188,762,1
22958,23,9330,1,2065,188,15255,1
22959,12,9219,1,813,188,15257,1
22960,12,9072,1,2795,188,762,1
22961,1,9526,1,2302,188,51,1
22962,12,13276,3,521,188,15259,1
22963,23,9706,1,2793,188,15260,1
22964,13,9504,1,1302,188,15262,1
22965,31,10726,1,1651,188,4793,1
22966,22,13278,1,2212,188,851,1
22967,23,9353,1,1301,188,233,1
22968,23,9073,1,1979,188,528,1
22969,31,9160,1,1764,188,15270,1
22970,23,9441,3,2937,188,1993,1
22971,13,13280,1,1696,188,15274,1
22972,31,11682,1,1059,188,839,1
22973,12,9132,3,1174,188,15278,1
22974,1,9467,2,2481,188,532,1
22975,22,9637,1,2969,188,15288,1
22976,15,9570,1,968,188,15293,1
22977,13,12575,1,1696,188,2944,1
22978,12,9362,3,2517,188,15298,1
22979,22,9277,3,1764,188,10,1
22980,1,9467,1,2961,188,419,1
22981,1,9096,2,2929,188,406,1
22982,13,9277,3,1696,188,4769,1
22983,13,10418,1,429,188,15308,1
22984,23,9353,1,1781,188,318,1
22985,1,9311,1,614,188,419,1
22986,13,9411,1,1409,188,15316,1
22987,12,9265,1,1174,188,15317,1
22988,23,9471,1,429,188,116,1
22989,1,9467,1,551,188,532,1
22990,1,9467,1,2302,188,532,1
22991,23,9074,1,808,188,42,1
22992,23,9351,1,1696,188,15341,1
22993,13,10305,1,429,188,3406,1
22994,22,9099,1,1842,188,200,1
22995,1,9467,1,1471,188,41,1
22996,12,9646,1,2754,188,3120,1
22997,1,9210,1,1186,188,300,1
22998,22,9121,1,1361,188,1629,1
22999,31,9425,1,1911,188,15354,1
23000,31,10065,1,2302,188,15356,1
23001,23,9351,3,2780,188,15358,1
23002,22,9215,1,2251,188,15366,1
23003,31,9278,1,1979,188,9,1
23004,13,9303,1,1696,188,2820,1
23005,1,9184,2,730,188,1020,1
23006,12,10263,1,370,188,15373,1
23007,22,9219,1,1764,188,30,1
23008,13,9219,1,2303,188,310,1
23009,22,9099,1,636,188,200,1
23010,12,12008,1,435,188,3213,1
23011,22,9933,3,1696,188,10,1
23012,1,9998,1,1449,188,48,1
